Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/success Max,eval/env_infos/final/success Mean,eval/env_infos/final/success Min,eval/env_infos/final/success Std,eval/env_infos/initial/success Max,eval/env_infos/initial/success Mean,eval/env_infos/initial/success Min,eval/env_infos/initial/success Std,eval/env_infos/success Max,eval/env_infos/success Mean,eval/env_infos/success Min,eval/env_infos/success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/success Max,expl/env_infos/final/success Mean,expl/env_infos/final/success Min,expl/env_infos/final/success Std,expl/env_infos/initial/success Max,expl/env_infos/initial/success Mean,expl/env_infos/initial/success Min,expl/env_infos/initial/success Std,expl/env_infos/success Max,expl/env_infos/success Mean,expl/env_infos/success Min,expl/env_infos/success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
208,208,0.99987924,0.024931116,-0.9614922,0.5784731,109.20375785266243,1,109.20375785266243,109.20375785266243,109.20375785266243,0.0,3.0,0.04997883654584095,-0.9336067369816798,0.41048347966981086,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004576659038901602,False,0.021388231479263928,282,581103,2185,2185.0,2185,0.0,0.9999938,-0.05640069,-0.9967831,0.5280493,45.417823775886404,2,109.69890998137777,45.417823775886404,-18.863262429604955,64.28108620549136,3.0,0.022708911887943196,-0.711709754942109,0.30472074396504234,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.01580941175376237,631,1036000,2099,2000.0,1901,99.0,1000000,0.012099036999643431,20.231051783030125,6.558917251000821,7.854040877000443,0.010024472998338751,5.792192877030175,0.003704492000906612,5025.341591087894,7.277599979715887e-05,0.006725694518536329,-0.3797021508216858,12.373136,1.9240873,-5.3017826,2.7051604,-1.6795578,84.12284,1.5668223,-12.026799,10.197395,83.67766,1.6721194,-13.186943,10.476219,84.124565,1.6721115,-12.467389,10.421461,0.9721372,0.744735,104500,0.999913,-0.06957334,-0.99877834,0.5652119,0.5788585,-1.709615,-6.97956,1.0481766,1.7840009,0.25829506,0.00093071273,0.17500028
209,209,0.99994075,-0.19851083,-0.93701136,0.5309369,109.02339484099318,1,109.02339484099318,109.02339484099318,109.02339484099318,0.0,3.0,0.03140979396168055,-0.024836599256075148,0.32458917185349456,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0002881014116969173,False,0.016971105128231797,283,584574,3471,3471.0,3471,0.0,0.9999868,-0.07564823,-0.9998432,0.5969108,56.0271994216786,2,114.9501669674301,56.0271994216786,-2.8957681240728945,58.922967545751504,3.0,0.0280135997108393,-0.7388762636430973,0.31463393738094947,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,633,1040000,2312,2000.0,1688,312.0,1000000,0.011994731001323089,20.233314082992365,6.5466016270002,7.918873421000171,0.012390674999551266,5.739704363992132,0.0036754459997609956,5045.970943909859,7.381899922620505e-05,0.006734192371368408,1.120578646659851,16.860302,2.2240906,-5.856509,2.7552826,-1.9777378,84.15417,1.9929786,-7.94826,11.810079,83.06558,1.9481487,-7.8020864,11.62731,83.152336,1.9679523,-8.065407,11.633358,0.09252131,0.095292315,105000,0.9999787,-0.10622992,-0.9940179,0.5905774,2.0,-1.7024329,-6.205537,1.0447229,7.389056,0.2632758,0.002018225,0.23515213
210,210,0.99993443,-0.011804935,-0.72535515,0.5163138,110.78563501640286,1,110.78563501640286,110.78563501640286,110.78563501640286,0.0,3.0,0.04710273597636175,-0.44362291704566753,0.3938828208890666,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00042517006802721087,False,0.020615268575511318,284,586926,2352,2352.0,2352,0.0,0.818741227764319,-0.01837708609081276,-0.99,0.7001517570309918,75.095000057709,3,117.16763613360067,75.095000057709,-8.941227376277368,59.42260295931244,3.0,0.05632125004328175,-0.5491069216289816,0.42637313619834455,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,636,1044000,1688,1333.3333333333333,688,457.06697782953233,1000000,0.012549806000606623,17.448701204970348,6.673766433999845,5.092988922000586,0.010309178998795687,5.655438728970694,0.003572653000446735,5063.816388922822,7.548199937446043e-05,0.006671951152384281,0.1890295296907425,13.39082,2.0377316,-5.385605,2.6113586,-1.5058627,84.70315,1.3354064,-9.980133,10.454602,85.61651,1.4870396,-10.58758,11.033139,85.49482,1.5083885,-9.88219,11.041989,10.983194,10.911421,105500,0.9999323,-0.12718561,-0.99994,0.56799096,1.9247091,-1.6937156,-5.774323,1.0366358,6.853154,0.26621088,0.0031063,0.22815694
211,211,0.99997365,0.003925906,-0.863048,0.5538925,117.35221166307309,2,117.67867626903542,117.35221166307309,117.02574705711075,0.32646460596233595,3.0,0.08238133496881225,-0.19432220422221066,0.5023756446151296,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000702000702000702,False,0.02648599435579288,286,589775,1516,1424.5,1333,91.5,0.9999966,-0.067957334,-0.99917537,0.5834652,72.38183109627754,3,113.86468659624299,72.38183109627754,-8.174295911653278,56.9702771782037,3.0,0.05428637332220815,-0.3972273747024056,0.42674722084235056,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,639,1048000,1799,1333.3333333333333,507,585.8761719756905,1000000,0.012443355999494088,21.62294262099749,7.230120493999493,8.492349801999808,0.011140893000629148,5.872815612998238,0.003998033000243595,5085.845407516819,7.442999958584551e-05,0.00634371442720294,-0.11875464022159576,14.0448885,1.9765322,-7.5064473,2.7510393,-1.8496811,83.78331,1.8638562,-7.607989,10.942555,85.072426,1.89061,-7.4793386,11.171643,85.43322,1.8757594,-7.5622826,11.130703,0.1324233,0.12688187,106000,0.9999668,-0.0535198,-0.99472964,0.5626565,1.0779605,-1.6973062,-5.3966637,1.0234463,2.93868,0.26262486,0.004531675,0.18569386
212,212,0.7012048,-0.32342255,-0.9938917,0.46073297,-110.5795207612119,1,-110.5795207612119,-110.5795207612119,-110.5795207612119,0.0,-0.0030186819519741927,-0.027644880190302947,-0.03787911438829785,0.0103839385049668,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,287,593775,4000,4000.0,4000,0.0,0.999998,-0.12071879,-0.98975736,0.5523271,-1.842119584031349,2,9.325892156287608,-1.842119584031349,-13.010131324350306,11.168011740318956,3.0,-0.000921059792015754,-16.826732865410655,0.6101604516644789,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,641,1052000,2432,2000.0,1568,432.0,1000000,0.0122878509992006,20.01440987400747,6.218692943999486,7.96514350399957,0.01544012200065481,5.7947346520086285,0.008031601999391569,5106.2601149408365,7.919900053821038e-05,0.0065939659252762794,-0.3123793303966522,12.793217,1.9377929,-5.2762904,2.6075196,-2.2184255,85.07555,2.209144,-11.274675,13.053381,83.86284,2.2182422,-10.24003,13.015264,84.046555,2.2216566,-10.382064,13.0798235,3.4123259,3.5720654,106500,0.9998841,-0.10875444,-0.993921,0.5757771,0.074430645,-1.6218011,-4.768129,0.9671305,1.0772706,0.27053714,0.008496263,0.16719647
213,213,0.9999466,0.04069096,-0.8754371,0.5573075,112.27785797106762,2,112.84793483872924,112.27785797106762,111.707781103406,0.5700768676616192,3.0,0.05697937476329236,-0.5582309697604785,0.4297473910351989,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005074854097944684,False,0.022521719924404403,289,597716,2003,1970.5,1938,32.5,0.99999607,-0.066413514,-0.99387175,0.5516767,32.75154317893376,3,117.01095294924994,32.75154317893376,-16.054318690144378,59.82924130782809,3.0,0.024563657384200323,-0.20894809861931343,0.30301018867211665,True,0.3333333333333333,False,0.4714045207910317,False,0.0,False,0.0,True,0.00025,False,0.015809411753762378,644,1056000,2178,1333.3333333333333,116,882.0889347956298,1000000,0.012390374000460724,21.423242108001432,7.344783356000335,8.355507014000978,0.012567046998810838,5.694149483000729,0.0037623690004693344,5128.077435911839,8.246499965025578e-05,0.006863980554044247,1.8688700199127197,13.327263,2.3751645,-4.6895714,2.7172158,-1.524462,85.23134,1.5497473,-8.620332,10.748198,83.582954,1.5187817,-8.553556,10.546933,84.02619,1.520273,-8.455338,10.544044,0.94550115,0.93721586,107000,0.9999573,-0.013238706,-0.9869138,0.5716782,-0.1644812,-1.8390976,-5.316263,0.97854847,0.8483337,0.22372931,0.004911071,0.15056422
214,214,0.999962,-0.022951776,-0.9968104,0.59101,105.31944384683082,2,116.09321655088183,105.31944384683082,94.54567114277981,10.773772704051012,3.0,0.054148814317136675,-1.7871485717141462,0.43822041494414304,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005141388174807198,False,0.022668799676142524,291,601606,2243,1945.0,1647,298.0,0.9999991,-0.05696778,-0.99131626,0.56759787,74.2467306355991,3,118.1303631807246,74.2467306355991,-7.016625400417517,57.52318363885259,3.0,0.055685047976699334,-0.45348963618105503,0.4265493923058875,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,647,1060000,1988,1333.3333333333333,537,600.7785689327548,1000000,0.012291658000322059,21.638140761000614,7.388433506001093,8.541936858999179,0.013186842999857618,5.678160250998189,0.004059589000462438,5150.124406730827,7.205500151030719e-05,0.006716634146869183,0.47581231594085693,13.170986,2.0951023,-6.4467363,2.7050765,-1.7944225,85.1993,1.7177682,-8.639512,11.145951,84.583534,1.7737483,-9.619515,11.314443,85.014114,1.7865438,-9.733329,11.332864,0.26196545,0.26002243,107500,0.99998283,-0.07980886,-0.9982333,0.58567685,0.32957447,-1.7206504,-4.7874713,0.9975784,1.3903763,0.25364557,0.008333503,0.1736224
215,215,0.99997324,-0.085396506,-0.88367,0.5969263,113.54167787509154,1,113.54167787509154,113.54167787509154,113.54167787509154,0.0,3.0,0.042193117010439075,-0.03200703420899504,0.3679442835504017,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0003716090672612412,False,0.01927358228151608,292,604297,2691,2691.0,2691,0.0,0.99999994,-0.12400031,-0.9905131,0.59569806,52.15459852201297,2,114.31832025495237,52.15459852201297,-10.009123210926438,62.1637217329394,3.0,0.026077299261006485,-0.16433711362577408,0.30273704571697646,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,649,1064000,2281,2000.0,1719,281.0,1000000,0.012423366000803071,20.606987764011137,6.861736929000472,8.098299373999907,0.010783259000163525,5.619902897011343,0.0037583419998554746,5171.123437672837,8.359699859283864e-05,0.006671264301985502,0.033461958169937134,13.155407,2.006679,-8.04134,2.619046,-1.9447308,85.22554,1.9452295,-7.389317,11.718862,84.81713,1.9394631,-8.900942,11.792056,84.72651,1.9678009,-8.171866,11.782731,0.034980148,0.047607016,108000,0.9999698,-0.09798258,-0.9994288,0.6116513,0.12476188,-1.5810025,-4.252507,0.9342556,1.1328787,0.28289175,0.014228516,0.19035615
216,216,0.9999194,-0.089555025,-0.8895945,0.5565744,114.12119465390785,1,114.12119465390785,114.12119465390785,114.12119465390785,0.0,3.0,0.04575829777622608,-0.020342314500709807,0.38196206464334426,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00040096230954290296,False,0.020020028440769735,293,606791,2494,2494.0,2494,0.0,0.99999905,-0.13639328,-0.99453723,0.573185,42.594990007124906,2,115.68169177451004,42.594990007124906,-30.491711760260227,73.08670176738514,3.0,0.021297495003562456,-2.0199575607338702,0.312625987683941,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,651,1068000,2047,2000.0,1953,47.0,1000000,0.012028925999402418,20.52255109599173,6.710009449001518,8.098508009999932,0.010358404000726296,5.687731893987802,0.003834663000816363,5192.044421943812,7.975000153237488e-05,0.006716121453791857,0.30635589361190796,12.672739,2.0612314,-4.150067,2.4295433,-1.1612227,86.08831,1.1722156,-9.361725,9.780888,85.436615,1.1925751,-8.11632,9.7199545,85.39142,1.1725594,-8.518149,9.724032,0.07243888,0.052505337,108500,0.99991953,-0.069126055,-0.9960613,0.5877536,0.5058312,-1.678643,-5.2347655,0.9731441,1.6583633,0.26215726,0.0053280736,0.18178518
217,217,0.99978304,0.10318748,-0.9279334,0.56141335,106.02013472290484,2,115.54662261115627,106.02013472290484,96.49364683465342,9.526487888251424,3.0,0.06938490492336705,-1.468539591320492,0.49175775456004645,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0006544502617801048,False,0.025573852987670054,295,609847,1556,1528.0,1500,28.0,0.99999344,-0.0078633595,-0.9946759,0.5453587,75.75349378489246,3,117.3516604511625,75.75349378489246,-4.694285943568008,56.89623645525127,3.0,0.05681512033866934,-0.3406998433235346,0.4260011674365914,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,654,1072000,1726,1333.3333333333333,697,454.048700275887,1000000,0.012346854000497842,21.50826183499521,7.148031303000607,8.594354561000728,0.011249089999182615,5.738339855994127,0.00387328499891737,5213.997022217774,6.688600115012378e-05,0.006649867631494999,-0.3908625841140747,11.694432,1.9220326,-4.456667,2.6050406,-1.4965155,86.12838,1.5231118,-11.66285,10.816075,84.4187,1.5143551,-11.454664,10.558132,84.89215,1.5128536,-11.497634,10.560971,0.9429898,0.73963344,109000,0.99978334,-0.006459,-0.98939973,0.56055623,-0.15214558,-1.6991628,-6.1822886,0.9471286,0.85886323,0.2459276,0.0020656947,0.14865242
218,218,0.99936247,-0.18883106,-0.9039068,0.5525888,115.67894665428855,1,115.67894665428855,115.67894665428855,115.67894665428855,0.0,3.0,0.05880983561478827,-0.010275115722504374,0.4291506508956265,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005083884087442806,False,0.022541737953630264,296,611814,1967,1967.0,1967,0.0,0.99991435,-0.0023142777,-0.99617505,0.57354987,43.84175808926096,2,98.00205710558363,43.84175808926096,-10.318540927061706,54.16029901632267,3.0,0.021920879044630484,-1.7620708555940314,0.31076912137880647,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,656,1076000,2306,2000.0,1694,306.0,1000000,0.012204016000396223,20.417703236978923,6.755004156999348,7.817785652001476,0.00956280699938361,5.819486709979174,0.003587318000427331,5234.811287313751,7.257699871843215e-05,0.006523885298520327,-0.16300472617149353,10.904699,1.9676082,-4.620961,2.45538,-2.1747541,85.82585,2.1110702,-22.993574,12.423582,86.02923,2.1593995,-7.4487896,12.445038,85.56362,2.181293,-6.9728203,12.428524,2.5888333,2.6059568,109500,0.99936265,-0.081523776,-0.99999374,0.5883208,0.19706036,-1.6608576,-4.9998255,0.94602555,1.2178175,0.26030535,0.0067391233,0.16446002
219,219,0.99967045,-0.07677784,-0.86266494,0.52625823,115.04355745821718,1,115.04355745821718,115.04355745821718,115.04355745821718,0.0,3.0,0.0483986358679921,-0.022762458060441425,0.39106166170822365,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00042069835927639884,False,0.02050661776517281,297,614191,2377,2377.0,2377,0.0,0.99997383,-0.0072151585,-0.9310926,0.53587687,49.97570941068121,2,112.64492608069779,49.97570941068121,-12.693507259335357,62.66921667001657,3.0,0.024987854705340616,-0.48879985405113574,0.30371700705785737,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.01580941175376237,658,1080000,2368,2000.0,1632,368.0,1000000,0.012250916000994039,20.5727896190092,6.7323924629999965,8.121249101999638,0.010641446999215987,5.692363590009336,0.0038204259999474743,5255.780840838759,7.167500007199124e-05,0.006395105738192797,-0.5295222997665405,11.153336,1.8951902,-7.812747,2.4885468,-2.1936288,86.76309,2.2177782,-6.7948713,12.999744,86.2604,2.2249107,-6.876461,12.961074,86.029274,2.2160132,-7.1568713,12.939873,0.080706105,0.07386029,110000,0.99966985,-0.06929892,-0.99942577,0.5676734,0.50249135,-1.685655,-5.1792583,0.890172,1.6528339,0.24268967,0.005632182,0.14343509
220,220,0.99890625,-0.038262885,-0.97767323,0.5988323,109.88054267466319,1,109.88054267466319,109.88054267466319,109.88054267466319,0.0,3.0,0.04372484786098815,-0.6500272784683019,0.3818564086392792,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0003979307600477517,False,0.019944232528677545,298,616704,2513,2513.0,2513,0.0,0.817856648837271,0.03714947814122101,-0.99,0.7066751032549248,75.79456111838489,3,117.8947270947312,75.79456111838489,-8.262565444839144,59.43739295255859,3.0,0.05684592083878867,-0.3569752731038236,0.4261633837996318,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,661,1084000,1583,1333.3333333333333,1154,182.06287070374586,1000000,0.012586083999849507,17.58874307300357,6.662484690999918,5.035795751000478,0.010658287999831373,5.863244575004501,0.003898361999745248,5273.772872894746,7.532199924753513e-05,0.006745852064341307,-0.43524253368377686,10.210487,1.9129311,-4.1932864,2.3995817,-1.8569942,87.43235,1.7534082,-6.3188834,11.593526,87.03672,1.8547986,-6.943438,11.881623,87.206856,1.8572131,-6.925296,11.9242935,4.558751,4.634709,110500,0.99889517,-0.08111614,-0.9999502,0.5835983,0.10672445,-1.6479365,-5.1877527,0.9410665,1.1126276,0.25989193,0.0055845426,0.15777515
221,221,0.99933577,-0.14723553,-0.96809757,0.59781355,110.91722023579072,1,110.91722023579072,110.91722023579072,110.91722023579072,0.0,3.0,0.04171388500781901,-0.0297141756068206,0.37024609721187035,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000376081233546446,False,0.019389166987063167,299,619363,2659,2659.0,2659,0.0,0.9999541,-0.172899,-0.9970842,0.61277235,34.89635414553783,2,111.29580884847428,34.89635414553783,-41.50310055739862,76.39945470293645,3.0,0.017448177072768918,-2.1651217301721077,0.31697766559178375,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,663,1088000,2534,2000.0,1466,534.0,1000000,0.012207252999360207,20.789427373008948,6.811214106999614,8.140683492998505,0.010737597000115784,5.810907506012882,0.003603638999265968,5294.960060940752,7.377799920504913e-05,0.006766934879124165,-0.14076699316501617,10.949526,1.9718225,-4.912015,2.3417594,-1.2117195,87.71381,1.1558032,-9.871373,10.027257,87.3355,1.2219882,-8.886656,10.220134,87.25088,1.2288098,-9.983919,10.230916,0.8802419,0.91931844,111000,0.99933624,-0.10653789,-0.9954322,0.61177146,0.25029075,-1.5817642,-5.2265835,0.92219466,1.2843988,0.27286902,0.005371847,0.1572112
222,222,0.99931216,-0.083619624,-0.97126067,0.55607533,115.28761801635008,2,116.10072299884897,115.28761801635008,114.4745130338512,0.813104982498885,3.0,0.059152189849333035,-0.16522128077457565,0.43118689046600256,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000513083632632119,False,0.022645537702117916,301,623261,2143,1949.0,1755,194.0,0.8083833,-0.66640455,-0.99981284,0.42622274,-72.03681121659508,1,-72.03681121659508,-72.03681121659508,-72.03681121659508,0.0,-0.0032260595939984506,-0.01800920280414875,-0.37800753686370236,0.014928370682068056,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,664,1092000,4000,4000.0,4000,0.0,1000000,0.012368547000733088,20.799469754007077,7.400161509998725,7.464281869999468,0.013648653999553062,5.904982921008923,0.0039423349990102,5316.172973111756,8.391700066567864e-05,0.006393295247107744,0.47570449113845825,12.646711,2.0941522,-3.8421075,2.522581,-1.8142271,87.8078,1.9317254,-12.309159,12.583708,86.39288,1.8087171,-12.567395,12.236325,86.53296,1.818295,-12.369448,12.220509,0.3954329,0.4089054,111500,0.99930096,-0.07049124,-0.99999803,0.5901852,0.5537016,-1.7220474,-5.416559,0.99865174,1.7396806,0.2505474,0.0044424054,0.16469988
223,223,0.88961864,-0.44702727,-0.99714035,0.4674743,-120.20669722244372,1,-120.20669722244372,-120.20669722244372,-120.20669722244372,0.0,-0.004927673781757238,-0.030051674305610915,-0.04011037055617467,0.007929831254147101,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,302,627261,4000,4000.0,4000,0.0,0.9998421,-0.064333,-0.9991595,0.51570565,-101.85328151595579,2,-15.355311221426813,-101.85328151595579,-188.35125181048477,86.49797029452898,3.0,-0.05092664075797812,-46.68909317624081,1.4984403549019858,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762378,666,1096000,2607,2000.0,1393,607.0,1000000,0.012149354999564821,20.045208427000034,6.326182632999917,8.001213816000018,0.012984905000848812,5.688666031001048,0.0039054569988365984,5336.619739095771,0.000106229999801144,0.006303447764366865,-0.4121171236038208,13.207724,1.918661,-6.7722044,2.4712503,-1.6457086,86.49845,1.6382285,-5.685338,11.329729,87.71015,1.6206176,-5.6935797,11.307703,87.66463,1.6582521,-5.7957244,11.300904,1.1139154,1.1305624,112000,0.99872565,-0.047371928,-0.997079,0.56091505,0.2985809,-1.7209318,-6.0513787,0.9872825,1.3479446,0.24918504,0.0023546135,0.16046493
224,224,0.9993318,-0.12724724,-0.9923368,0.60119665,107.96542605470293,1,107.96542605470293,107.96542605470293,107.96542605470293,0.0,3.0,0.05915913756422076,-0.9945463489861757,0.44922011695024333,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000547945205479452,False,0.02340181534691794,303,629086,1825,1825.0,1825,0.0,0.9999682,0.035731915,-0.9943838,0.5887402,67.05803380158692,3,110.72622028656542,67.05803380158692,-1.2551392098421983,48.92502930901946,3.0,0.05029352535119019,-1.4161801705841346,0.43235883868644986,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,669,1100000,1971,1333.3333333333333,58,901.7968482732437,1000000,0.012307782999414485,21.165311144990483,6.794538217000081,8.6084223809994,0.009491413000432658,5.736873882990039,0.0035760270002356265,5358.177502266755,0.00010144100087927654,0.006501804105937481,-0.5635875463485718,10.049777,1.8880811,-4.0712557,2.1794522,-1.0354822,88.42281,0.98876226,-11.663541,9.60502,86.92225,1.0332767,-11.813511,9.775854,87.07312,1.0352132,-11.935655,9.794337,0.176662,0.20744233,112500,0.99932796,-0.07055083,-0.9995954,0.5881477,0.7679951,-1.6642437,-4.723371,0.86048055,2.1554406,0.25022003,0.008885176,0.16223373
225,225,0.9991818,-0.15278116,-0.9390302,0.5912456,113.4294251367292,1,113.4294251367292,113.4294251367292,113.4294251367292,0.0,3.0,0.05722978059370797,-0.286675469881767,0.42797825524809263,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005045408678102926,False,0.022456319963943375,304,631068,1982,1982.0,1982,0.0,0.99992406,-0.13595419,-0.99994326,0.56047446,-91.18210649231003,2,113.09452319297016,-91.18210649231003,-295.4587361775902,204.27662968528017,3.0,-0.04559105324615507,-41.370133476695415,1.383054882081543,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,671,1104000,2410,2000.0,1590,410.0,1000000,0.012231016999066924,20.362080399963816,6.586755975000415,8.006700077999994,0.009985785000026226,5.742967123964263,0.0033676439998089336,5378.935451799714,7.277700024133082e-05,0.006352392956614494,0.3709527552127838,10.470243,2.0733263,-4.0711784,2.3330371,-1.2200621,87.68796,1.2034364,-9.069737,9.628707,87.95662,1.1970618,-9.1853485,9.599111,87.94232,1.2068549,-8.5890465,9.605062,0.243875,0.23260209,113000,0.9991797,-0.08321494,-0.999981,0.59897065,0.17368345,-1.7024055,-5.4477873,0.93971527,1.1896789,0.24743903,0.004305822,0.15599602
226,226,0.99889845,-0.1472351,-0.98789597,0.564619,-17.244439769263863,1,-17.244439769263863,-17.244439769263863,-17.244439769263863,0.0,3.0,-0.007667603276684618,-20.196861589145712,0.9569132941076725,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00044464206313917296,False,0.021081848983778923,305,633317,2249,2249.0,2249,0.0,0.9867074,-0.21308573,-0.9961804,0.5411904,-21.438690319450707,2,-14.777177301671433,-21.438690319450707,-28.100203337229985,6.661513017779276,-0.0028497446043497373,-0.01071934515972536,-1.5999691428302643,0.06440631269356249,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,673,1108000,2208,2000.0,1792,208.0,1000000,0.01243956899998011,20.268969327977175,6.65119461500035,7.8814797940012795,0.01044938499944692,5.709702759975698,0.0036295270001573954,5399.594914766674,7.36780002625892e-05,0.006195849739015102,-0.19859278202056885,10.727067,1.9609367,-6.67433,2.3602176,-1.3162398,87.61846,1.3202703,-23.27367,10.291834,86.68839,1.3028225,-28.79518,10.160393,86.332886,1.2966051,-29.866064,10.144424,0.1348863,0.13312244,113500,0.9988936,-0.10592711,-0.99993193,0.5836098,0.23283252,-1.6871157,-5.7141166,1.0029737,1.2621701,0.2575161,0.0032990638,0.1653337
227,227,0.9989252,-0.08019217,-0.9816787,0.5891028,113.53518874125841,2,115.13381963492074,113.53518874125841,111.93655784759608,1.5986308936623317,3.0,0.06048758057605668,-0.6627975993228146,0.440007612700588,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005327650506126798,False,0.023075554424835068,307,637071,2142,1877.0,1612,265.0,0.99996555,-0.007654209,-0.98383474,0.556983,73.77863839674283,3,112.80346187893247,73.77863839674283,-2.5476890238984713,53.975449052970134,3.0,0.05533397879755712,-0.6458162689972742,0.42688465260740466,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,676,1112000,2118,1333.3333333333333,187,828.7711116801523,1000000,0.012242278000485385,21.234866856993904,7.2377096000000165,8.292757523000546,0.013426154999251594,5.675074572993253,0.003576406999854953,5421.219035415674,8.032100049604196e-05,0.005948894657194614,0.13915051519870758,10.627968,2.0271535,-3.7998548,2.3923922,-1.4194016,89.15297,1.4317155,-11.091846,11.034756,87.513535,1.4125398,-10.73916,10.8099,87.43741,1.420723,-10.741339,10.820777,1.1338241,1.156047,114000,0.9989155,-0.06217853,-0.9972512,0.5734234,0.3884746,-1.7673882,-5.43492,0.99106675,1.4747295,0.24041766,0.004361585,0.15962715
