Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/success Max,eval/env_infos/final/success Mean,eval/env_infos/final/success Min,eval/env_infos/final/success Std,eval/env_infos/initial/success Max,eval/env_infos/initial/success Mean,eval/env_infos/initial/success Min,eval/env_infos/initial/success Std,eval/env_infos/success Max,eval/env_infos/success Mean,eval/env_infos/success Min,eval/env_infos/success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/success Max,expl/env_infos/final/success Mean,expl/env_infos/final/success Min,expl/env_infos/final/success Std,expl/env_infos/initial/success Max,expl/env_infos/initial/success Mean,expl/env_infos/initial/success Min,expl/env_infos/initial/success Std,expl/env_infos/success Max,expl/env_infos/success Mean,expl/env_infos/success Min,expl/env_infos/success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
152,152,0.99863505,0.042059418,-0.9992352,0.6029709,105.11483073848578,1,105.11483073848578,105.11483073848578,105.11483073848578,0.0,3.0,0.03419480505480995,-0.026451171259899306,0.3448692074573615,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00032530904359141186,False,0.01803339173914795,167,435281,3074,3074.0,3074,0.0,0.99999994,0.039447956,-0.9997772,0.3966021,-87.1355351802588,2,-17.605777760125793,-87.1355351802588,-156.6652926003918,69.52975742013301,-0.0030046890386699926,-0.043567767590129355,-20.85747002454067,0.6567684409884932,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,420,812000,2474,2000.0,1526,474.0,812000,0.012773260998073965,21.222912072887993,7.694240668992279,7.968855749000795,0.011330665001878515,5.531996746911318,0.0036405219871085137,3130.721874934563,7.445999654009938e-05,0.0054899537935853004,1.2824753522872925,31.678219,6.246401,-6.7874203,6.5203156,-3.8529813,117.689896,3.87468,-3.3082943,10.347876,116.99975,3.8374329,-3.2240353,10.281858,117.50936,3.7551463,-4.0651717,10.256557,0.17953627,0.15402427,76500,0.9999834,0.11926013,-0.99994785,0.49775484,0.47058594,-1.8909044,-6.643841,0.94195634,1.600932,0.21055181,0.0013020169,0.16250628
153,153,0.99892175,0.22267483,-0.99893814,0.4039359,113.95243683795923,1,113.95243683795923,113.95243683795923,113.95243683795923,0.0,3.0,0.052056846431228515,-0.35360827418016433,0.4077220171430047,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00045682960255824577,False,0.021368689928783005,168,437470,2189,2189.0,2189,0.0,1.0,0.047174666,-0.9999606,0.5152783,-168.46049850872964,2,-28.19232171772027,-168.46049850872964,-308.728675299739,140.26817679100938,-0.003005778084133362,-0.08423024925436491,-22.639095104347984,0.9273411888117821,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,422,816000,2008,2000.0,1992,8.0,816000,0.01291043900710065,20.993804929981707,7.69866715700482,7.811297813997953,0.009951358995749615,5.457486308980151,0.0034153879969380796,3152.1701602953835,7.64639989938587e-05,0.005834091454744339,2.440183639526367,40.78584,6.474371,-6.478319,6.766968,-3.7643454,93.85986,3.6903467,-6.784212,9.604368,95.46142,3.7267847,-4.8447556,9.602284,94.63207,3.67363,-5.582594,9.560439,0.51626194,0.6418174,77000,0.99999976,0.10958332,-0.9999735,0.5043759,2.0,-1.9010841,-5.827319,0.9539313,7.389056,0.21752954,0.0029459642,0.21477358
154,154,0.99932504,0.19935514,-0.9992565,0.47608915,110.50019441678353,1,110.50019441678353,110.50019441678353,110.50019441678353,0.0,3.0,0.03782957699992589,-0.4107627174532366,0.35395611277992295,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00034234851078397807,False,0.01849949481151153,169,440391,2921,2921.0,2921,0.0,0.99999857,0.098041,-0.999321,0.4300769,-32.08193272917665,2,-24.057979645877428,-32.08193272917665,-40.10588581247587,8.02395308329922,-0.002911922153419291,-0.016040966364588318,-2.18299780850133,0.09849668992629702,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,424,820000,2010,2000.0,1990,10.0,820000,0.012982293003005907,21.38519188790815,7.9354106420069,7.797045490995515,0.011317149008391425,5.624710160889663,0.003652733998023905,3173.9665961540013,7.341800665017217e-05,0.006201264448463917,-2.935133457183838,40.26679,5.422559,-7.7890863,6.2119184,-3.9889004,150.44417,3.7470036,-6.492928,10.876282,151.33652,3.9281728,-7.2471647,11.124533,152.8827,3.9827058,-7.082015,11.068497,3.3883238,3.1175702,77500,0.9999976,0.10532236,-0.9999883,0.5116542,2.0,-1.7294579,-7.0435243,0.8623786,7.389056,0.23991095,0.0008730443,0.2163419
155,155,0.9987092,0.048355095,-0.99976504,0.472702,-42.67339651550545,1,-42.67339651550545,-42.67339651550545,-42.67339651550545,0.0,-0.003006072792572376,-0.018982827631452655,-0.43756152375344853,0.030465169805963307,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,170,442639,2248,2248.0,2248,0.0,1.0,0.075890064,-0.99996626,0.44903475,-158.01223303296234,2,-139.74009549641502,-158.01223303296234,-176.28437056950966,18.27213753654732,-0.0030054802215019934,-0.07900611651648107,-18.098956258840857,0.764577952476496,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,426,824000,2711,2000.0,1289,711.0,824000,0.012898393993964419,21.447231419791933,8.000506152995513,7.856121612989227,0.010025919997133315,5.563532045824104,0.004042386994115077,3195.8338355307205,0.0001049069978762418,0.007034284994006157,2.4602816104888916,33.36871,6.496329,-7.0537295,6.4655347,-3.5234332,115.24868,3.3394902,-15.730741,8.984929,115.425156,3.401781,-15.714125,9.062779,115.98821,3.3999634,-16.186317,9.036909,0.13218048,0.12212964,78000,0.9998016,0.093510725,-0.99995273,0.49253348,1.0067825,-1.9457861,-5.0171924,1.0373873,2.7367814,0.2370748,0.006623096,0.26380518
156,156,0.9996514,0.057041064,-0.99994737,0.46475053,-371.4235347946149,1,-371.4235347946149,-371.4235347946149,-371.4235347946149,0.0,-0.0029518443321323003,-0.09384121647160544,-24.645343795199754,1.1122560772297312,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,171,446597,3958,3958.0,3958,0.0,1.0,0.09922231,-1.0,0.5427442,-59.32212493870733,2,-16.042029229774524,-59.32212493870733,-102.60222064764014,43.280095708932805,3.0,-0.02966106246935371,-24.975319170706584,0.8768811884717418,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,428,828000,3814,2000.0,186,1814.0,828000,0.01299382300931029,21.456351246975828,7.713587644990184,8.0830550059909,0.012867065001046285,5.629942788975313,0.0038307900103973225,3217.707547111888,7.412899867631495e-05,0.006517635192722082,-7.504214286804199,47.83858,4.50907,-6.5658665,6.410396,-4.622034,178.36418,4.655291,-10.609144,14.153971,175.44014,4.5822177,-12.917355,13.986581,176.09016,4.5329695,-20.122074,14.011633,0.23027006,0.23420805,78500,0.9999966,0.0934371,-0.99997485,0.48134637,2.0,-1.6337585,-7.423357,0.88331115,7.389056,0.26528192,0.00059714116,0.2328239
157,157,0.9994662,0.06221713,-0.99799126,0.5268166,-52.947905393170466,1,-52.947905393170466,-52.947905393170466,-52.947905393170466,0.0,-0.002996073619344253,-0.024626932741009494,-0.5545100468659491,0.04007114065613184,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,172,448747,2150,2150.0,2150,0.0,0.9999931,0.1671513,-0.9979758,0.4739178,45.625359084638234,2,114.80002256816516,45.625359084638234,-23.54930439888869,69.17466348352693,3.0,0.022812679542319095,-1.4060018355832475,0.3075537633398989,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,430,832000,3068,2000.0,932,1068.0,832000,0.01312083299853839,21.64308378008718,7.780282191990409,8.159207925011287,0.010574840009212494,5.676155968074454,0.003668012999696657,3239.761002491039,7.400900358334184e-05,0.006405400112271309,2.984696865081787,38.418594,6.5909576,-6.0073433,6.2662096,-3.6176577,178.90228,3.599484,-6.854139,11.576688,178.71516,3.5578198,-7.807967,11.5130625,179.20117,3.58211,-6.1108303,11.489528,0.16033998,0.107305214,79000,0.99992555,0.076974675,-0.9999715,0.5109228,0.729682,-1.9687287,-6.313621,0.9238628,2.074421,0.20282972,0.001811462,0.17931795
158,158,0.99919814,0.18500258,-0.9955668,0.4507747,114.5014484127123,1,114.5014484127123,114.5014484127123,114.5014484127123,0.0,3.0,0.04026070619293683,-0.21010136242285937,0.35811544786288124,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00035161744022503517,False,0.018748168054526414,173,451591,2844,2844.0,2844,0.0,1.0,0.11198425,-0.9999999,0.5419029,-103.01494509213549,2,-101.1474748272028,-103.01494509213549,-104.88241535706817,1.8674702649326846,-0.0029704962342533784,-0.05150747254606772,-2.5336841076396057,0.10235102728788804,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,432,836000,2168,2000.0,1832,168.0,836000,0.012928570999065414,20.999928662960883,7.471163694994175,8.084610485995654,0.011076264010625891,5.416611547960201,0.0034609339927555993,3261.207857616042,7.716500840615481e-05,0.006609838455915451,-1.17220139503479,25.937141,5.7664566,-6.804372,6.1037683,-3.856666,151.77258,3.786936,-9.309383,11.5629,151.68588,3.801807,-3.172507,11.541672,151.76144,3.8029413,-3.269644,11.570136,0.2657913,0.23246133,79500,0.99976563,0.069943905,-0.9999048,0.5259022,0.4292317,-1.7791595,-5.6221666,0.9438573,1.5360769,0.24648951,0.0036167963,0.20694482
159,159,0.99953663,0.06298391,-0.99752754,0.3913236,-28.061027987939106,1,-28.061027987939106,-28.061027987939106,-28.061027987939106,0.0,-0.0029287092164402566,-0.012432887898953927,-1.1713221647854448,0.06071906687537885,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,174,453848,2257,2257.0,2257,0.0,0.9999989,0.17686836,-0.999983,0.47594252,-84.43062344769955,2,-44.67925953475617,-84.43062344769955,-124.18198736064292,39.751363912943376,3.0,-0.042215311723849666,-30.638271034461834,1.0172866429367413,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762378,434,840000,3364,2000.0,636,1364.0,840000,0.012963725996087305,20.623438488066313,7.7160252400062745,7.887568532009027,0.010142906990949996,4.993042817062815,0.0036042239953530952,3282.4152972101147,9.104200580623001e-05,0.0064226556569337845,-0.38578107953071594,38.38498,5.9235764,-7.080043,6.286294,-3.9527402,145.19775,3.9099052,-7.049062,11.315648,143.18422,3.86911,-8.283346,11.1983185,145.21327,3.9344559,-9.26766,11.294886,0.3444534,0.21227354,80000,0.9999998,0.116873644,-0.99998844,0.5346182,0.7106244,-1.7738565,-6.812324,0.96985257,2.0352616,0.2529836,0.0011001332,0.22445762
160,160,0.99954164,0.049272235,-0.9999875,0.5240528,105.97664733164082,1,105.97664733164082,105.97664733164082,105.97664733164082,0.0,3.0,0.027793508348187983,-0.1673631592717337,0.3099935495376106,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00026226068712300026,False,0.016192340981309346,175,457661,3813,3813.0,3813,0.0,0.99,0.5172101642905068,-0.99,0.5790989920061443,76.68965521700609,3,118.88586180492462,76.68965521700609,-6.677299406273812,58.95082546032618,3.0,0.05751724141275457,-0.021000560401577738,0.4257355052113497,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,437,844000,1547,1333.3333333333333,910,299.3463248851106,844000,0.01298244099598378,16.17581766899093,7.723293682996882,3.2539053999935277,0.013125991012202576,5.168707517979783,0.003728326002601534,3299.1277760089724,7.43100099498406e-05,0.006530003622174263,1.1405525207519531,34.62351,6.2266893,-5.3610334,6.369479,-3.9042737,174.73747,4.012244,-6.01764,11.361425,174.51471,3.8641424,-3.541076,11.106934,174.55882,3.8459098,-3.670693,11.099578,0.48535082,0.44521424,80500,0.9999524,0.06250774,-0.99999285,0.554645,0.68065274,-1.8126911,-6.2779393,0.98183143,1.9751666,0.2456295,0.0018772652,0.22210044
161,161,0.9997188,0.24588576,-0.99783736,0.4925338,107.88007340441382,1,107.88007340441382,107.88007340441382,107.88007340441382,0.0,3.0,0.05008359953779657,-0.7019886087124655,0.4124686733619571,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00046425255338904364,False,0.021541518585181392,176,459815,2154,2154.0,2154,0.0,0.9999864,0.19222216,-0.99779475,0.43726578,39.967930426801374,2,110.07450637371423,39.967930426801374,-30.138645520111485,70.10657594691286,3.0,0.019983965213400675,-1.1123872988180223,0.3077080558232909,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,439,848000,2156,2000.0,1844,156.0,848000,0.012886739990790375,21.00264147495909,7.511726283992175,7.944865318000666,0.010016267988248728,5.519227449971368,0.003845837010885589,3320.5461438308703,7.357800495810807e-05,0.006480061449110508,0.6462572813034058,32.713196,6.12825,-6.121695,6.680214,-3.7526531,173.5345,3.7370844,-21.09268,11.566532,175.79984,3.759072,-12.359111,11.508209,177.23969,3.7289753,-15.754824,11.527878,0.6713258,0.6414093,81000,0.99974704,0.067568235,-0.9999966,0.55793154,0.46970057,-1.7660891,-7.169617,1.0043409,1.5995152,0.25928912,0.0007696173,0.22526202
162,162,0.9997966,0.25479132,-0.99723023,0.5234383,116.74825041445781,1,116.74825041445781,116.74825041445781,116.74825041445781,0.0,3.0,0.045128817322944666,-0.016434122992289493,0.37502282608542536,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00038654812524159255,False,0.019657026880697516,177,462402,2587,2587.0,2587,0.0,1.0,0.25716874,-0.99997425,0.5442822,-19.918792299856605,2,-15.219684830599789,-19.918792299856605,-24.617899769113418,4.699107469256814,3.0,-0.009959396149928171,-19.35930628895942,0.6873733291172511,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,441,852000,2975,2000.0,1025,975.0,852000,0.012817959999665618,21.554397666928708,7.959720787999686,7.9931486469868105,0.010923776993877254,5.573979471941129,0.0037331540079321712,3342.510026304517,7.386899960692972e-05,0.006705235689878464,2.1292269229888916,56.54786,6.4254313,-6.181248,7.033995,-4.040987,111.25581,3.9988642,-10.625451,11.194255,108.96604,4.001289,-12.073761,11.266499,109.340576,3.9398174,-12.27216,11.154573,2.6269314,2.684003,81500,0.9999933,0.1297872,-0.9999998,0.590579,0.6728511,-1.6973931,-7.9465528,1.0184987,1.9598169,0.27559292,0.00035388,0.2347407
163,163,0.9996647,0.20854571,-0.99954075,0.57935137,-21.169448889986963,1,-21.169448889986963,-21.169448889986963,-21.169448889986963,0.0,-0.002885506746663308,-0.009176180706539618,-1.2335860857924628,0.059575267121952914,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,178,464709,2307,2307.0,2307,0.0,1.0,0.1353751,-1.0,0.6507631,40.82564831291449,2,112.6900825484749,40.82564831291449,-31.038785922645932,71.86443423556042,3.0,0.02041282415645726,-0.5778040629452937,0.30455528973168333,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,443,856000,2678,2000.0,1322,678.0,856000,0.013033636001637205,21.439671882020775,7.770070717000635,8.056899179995526,0.010256641005980782,5.585451908016694,0.0038847590039949864,3364.3566424374294,7.504099630750716e-05,0.006877731066197157,1.4794604778289795,69.25309,6.297112,-6.3057003,7.054906,-4.419479,170.84637,4.3101816,-6.1016936,12.901982,171.94693,4.2851453,-2.5334594,12.79161,169.88905,4.3068485,-2.176508,12.75961,0.2804144,0.26335257,82000,0.99999756,0.10733185,-1.0,0.6185937,0.8895465,-1.5912791,-11.689352,0.9739123,2.4340255,0.28900707,8.382603e-06,0.2140842
164,164,0.99948096,0.20513503,-0.9999998,0.5865778,-0.29567614784842533,1,-0.29567614784842533,-0.29567614784842533,-0.29567614784842533,0.0,3.0,-0.00010241640036321298,-17.55505180406635,0.7415808947435252,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00034638032559750607,False,0.01860807207282756,179,467596,2887,2887.0,2887,0.0,0.9999088,0.22612472,-0.999388,0.5691178,-28.2662162067531,2,-15.707358974081448,-28.2662162067531,-40.825073439424756,12.558857232671654,3.0,-0.014133108103376606,-21.67683389023189,0.7472661238828368,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,445,860000,3103,2000.0,897,1103.0,860000,0.013317951001226902,21.121556752055767,7.548497580006369,7.972612214987748,0.011072847002651542,5.572399999044137,0.0035839140036841854,3385.8970998536097,7.224600994959474e-05,0.00783340074121952,1.3221869468688965,66.82599,6.2726517,-7.547318,6.828624,-4.513152,126.494415,4.45823,-21.60336,11.490617,128.83447,4.43085,-5.6554165,11.119962,128.46075,4.424341,-5.542842,11.25447,0.97445256,0.63546836,82500,0.9999909,0.13029307,-1.0,0.62460005,2.0,-1.5490385,-6.615386,0.9959853,7.389056,0.30689028,0.0013395975,0.2468144
165,165,0.99999934,0.04020105,-0.99999934,0.6303751,104.4178376881383,1,104.4178376881383,104.4178376881383,104.4178376881383,0.0,3.0,0.027427853345977974,-0.025347627621224424,0.3101888452103857,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0002626740215392698,False,0.016205092529747497,180,471403,3807,3807.0,3807,0.0,1.0,0.26996922,-1.0,0.580321,-11.289795839264094,2,102.61568787786459,-11.289795839264094,-125.19527955639278,113.90548371712867,3.0,-0.005644897919632049,-1.468389898227419,0.3195923647753637,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,447,864000,2927,2000.0,1073,927.0,864000,0.012754360999679193,21.47552204404201,7.820087458996568,8.103602888004389,0.01251688199408818,5.523029549047351,0.003455712998402305,3407.814543141838,7.519200153183192e-05,0.008715194649994373,1.5934815406799316,38.68833,6.335987,-6.988106,6.2530565,-3.5892558,138.97319,3.6533003,-6.5947824,10.398105,139.8324,3.5461068,-3.8278837,10.324921,139.54422,3.537242,-5.0517473,10.324861,0.17596269,0.17590028,83000,0.9999849,0.17294733,-0.9999955,0.62478095,0.56551695,-1.459329,-5.5714192,0.93400466,1.7603576,0.32306346,0.0038050762,0.226384
166,166,0.99998415,0.31113586,-0.9999872,0.6105108,111.67456667733836,1,111.67456667733836,111.67456667733836,111.67456667733836,0.0,3.0,0.04801142161536474,-0.5730714649891976,0.3963992911382567,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004299226139294927,False,0.020730117714946164,181,473729,2326,2326.0,2326,0.0,1.0,0.32312948,-1.0,0.54647124,-41.61838652985438,2,-16.392086758242446,-41.61838652985438,-66.84468630146631,25.226299771611934,3.0,-0.020809193264927122,-2.1325859838426617,0.333136937032889,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,449,868000,3794,2000.0,206,1794.0,868000,0.013115779001964256,21.17937786098628,7.522215065997443,8.02638303200365,0.010392113996203989,5.603633603983326,0.003566590996342711,3429.4084813076915,7.167500734794885e-05,0.009499074891209602,-1.5624345541000366,29.293842,5.664466,-6.8793006,6.2963114,-3.6548343,171.64081,3.6744277,-5.9078426,10.678704,169.37595,3.6183865,-8.257131,10.569362,171.23906,3.6114123,-7.9715247,10.670903,0.16121686,0.13732737,83500,0.9999822,0.1382541,-0.9999943,0.62805194,1.1033587,-1.3755578,-5.845575,0.9355309,3.0142732,0.35085034,0.0028926714,0.24739233
167,167,0.999995,0.4188589,-0.99623185,0.5547576,115.27246966903914,1,115.27246966903914,115.27246966903914,115.27246966903914,0.0,3.0,0.05173809231105886,-0.29168451909428156,0.40400450474994276,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004488330341113106,False,0.02118092498024581,182,475957,2228,2228.0,2228,0.0,0.9999982,0.21417926,-0.999992,0.6019572,48.561201225215164,2,118.60966621772201,48.561201225215164,-21.487263767291676,70.04846499250684,3.0,0.024280600612607582,-1.3012764112256092,0.3065575275258133,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,451,872000,2289,2000.0,1711,289.0,872000,0.01297557499492541,21.58402389512048,7.956486548995599,8.034238444000948,0.010174654991715215,5.566419675131328,0.003653024003142491,3451.40335339593,7.597300282213837e-05,0.009593981318175793,-2.2472286224365234,58.85722,5.516373,-10.038885,6.4356246,-3.832834,166.42676,3.8511844,-18.565622,12.62078,166.8366,3.8256443,-3.62409,12.651236,167.04858,3.7798786,-4.3372498,12.608566,0.4270134,0.43326396,84000,1.0,0.14014864,-1.0,0.6212009,2.0,-1.4037656,-6.673372,0.88063645,7.389056,0.3282254,0.0012641293,0.22803134
168,168,0.9999952,0.2956603,-0.99735856,0.5587091,98.34470942714243,1,98.34470942714243,98.34470942714243,98.34470942714243,0.0,3.0,0.032705257541450754,-1.069471620385649,0.35215137210347874,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0003325573661456601,False,0.018233122928996075,183,478964,3007,3007.0,3007,0.0,1.0,0.21312033,-0.9998712,0.6020696,-82.69037377033347,2,83.43095161870343,-82.69037377033347,-248.81169915937036,166.12132538903688,3.0,-0.04134518688516677,-25.218705221439645,0.8619943772202002,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,453,876000,2808,2000.0,1192,808.0,876000,0.012912213991512544,21.49572366211214,7.646783542004414,8.27030522399582,0.011697931011440232,5.5505330411106115,0.0034155969915445894,3473.3118532740336,7.611300679855049e-05,0.009943578392267227,-1.4221034049987793,40.8604,5.691573,-8.809823,6.26274,-4.1485634,106.00636,4.2298975,-15.027825,11.383883,105.79318,4.128175,-8.38543,11.055077,104.658745,4.1492977,-9.350514,11.139042,0.6020796,0.46391776,84500,0.9999973,0.15478413,-0.9999996,0.6084043,0.5103488,-1.4802805,-6.1768575,0.8858036,1.6658721,0.3078375,0.0020769446,0.20235142
169,169,0.99999505,0.32854047,-0.9966722,0.557108,114.44241128768995,1,114.44241128768995,114.44241128768995,114.44241128768995,0.0,3.0,0.04596080774606021,-0.15887355508858683,0.38236509165755406,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00040160642570281126,False,0.020036095876733207,184,481454,2490,2490.0,2490,0.0,1.0,0.25431892,-0.99894583,0.54624975,44.859071698676814,2,106.96625718584318,44.859071698676814,-17.24811378848955,62.10718548716636,3.0,0.02242953584933839,-0.9148560856014302,0.30564150495323905,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,455,880000,2697,2000.0,1303,697.0,880000,0.01319105998845771,21.39795974397566,7.760606676005409,8.147989827994024,0.012616228996193968,5.459546285972465,0.0039364070107694715,3495.1244258581282,7.325800834223628e-05,0.009493635967373848,-0.20103570818901062,47.629177,5.956833,-8.595767,6.5639396,-4.7572355,149.13834,4.8602924,-25.565779,12.90851,149.96342,4.8411407,-2.086019,12.926701,149.66931,4.687031,-1.6430928,12.571091,0.83739173,0.9685341,85000,0.9999996,0.16472179,-0.9999986,0.6035789,0.9457563,-1.523436,-4.8259935,0.93523914,2.57476,0.30330664,0.008018583,0.21127367
170,170,0.99999845,0.4055175,-0.98746395,0.50998366,108.54589763835001,1,108.54589763835001,108.54589763835001,108.54589763835001,0.0,3.0,0.053550023501899344,-1.0689103883487396,0.4269569283569917,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000493339911198816,False,0.022205776881947505,185,483481,2027,2027.0,2027,0.0,0.99,0.5215570215820032,-0.99,0.5910155914891293,75.81333447273259,3,117.13988277211621,75.81333447273259,-5.764420218739855,57.68585404545865,3.0,0.05686000085454944,-0.3890366492558042,0.426077792769492,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,458,884000,1616,1333.3333333333333,798,378.73590916216125,884000,0.013222380002844147,16.69672388485924,7.753039466013433,3.359684183000354,0.009715170992421918,5.5572575548430905,0.0037163829983910546,3512.2359436950064,8.874700870364904e-05,0.00907870102673769,-3.9274582862854004,37.899643,5.164695,-8.990396,6.2314653,-3.6181185,171.32077,3.6320167,-29.606894,12.25655,171.04608,3.603199,-5.997946,12.054271,172.09067,3.6257372,-7.1699033,12.091084,1.0319612,0.9805927,85500,0.99955803,0.15590149,-0.99999833,0.6003225,1.088428,-1.4255028,-5.915319,0.8407189,2.9696023,0.31518874,0.0026977994,0.19980092
171,171,0.9999993,0.25571108,-0.97065234,0.5316452,115.58740492204835,1,115.58740492204835,115.58740492204835,115.58740492204835,0.0,3.0,0.05691157307831037,-0.021998181547273267,0.42247516626104265,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004923682914820286,False,0.022183910046418138,186,485512,2031,2031.0,2031,0.0,0.99995625,0.21968295,-0.9980359,0.5791313,6.627350389367556,2,28.7754815425925,6.627350389367556,-15.52078076385739,22.148131153224945,3.0,0.003313675194683771,-13.31944759146658,0.5185916815451708,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,460,888000,2457,2000.0,1543,457.0,888000,0.01295451600162778,21.09397413796978,7.444199631005176,7.974868568999227,0.01045963000797201,5.647669761950965,0.003743312001461163,3533.743280764771,7.871800335124135e-05,0.008563063107430935,1.5792694091796875,36.99836,6.3317585,-8.2659645,6.5999203,-4.5065746,155.7238,4.44761,-15.371949,13.101936,158.12567,4.4299765,-4.514129,13.158675,157.25037,4.45737,-6.1593065,13.15813,0.37179387,0.395825,86000,0.9998527,0.19164014,-0.9999898,0.60265625,1.0058295,-1.5958924,-6.534094,0.91710275,2.7341743,0.282145,0.001453045,0.20356229
