Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/success Max,eval/env_infos/final/success Mean,eval/env_infos/final/success Min,eval/env_infos/final/success Std,eval/env_infos/initial/success Max,eval/env_infos/initial/success Mean,eval/env_infos/initial/success Min,eval/env_infos/initial/success Std,eval/env_infos/success Max,eval/env_infos/success Mean,eval/env_infos/success Min,eval/env_infos/success Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/success Max,expl/env_infos/final/success Mean,expl/env_infos/final/success Min,expl/env_infos/final/success Std,expl/env_infos/initial/success Max,expl/env_infos/initial/success Mean,expl/env_infos/initial/success Min,expl/env_infos/initial/success Std,expl/env_infos/success Max,expl/env_infos/success Mean,expl/env_infos/success Min,expl/env_infos/success Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
582,582,0.9889769,0.009551508,-0.9596836,0.5217494,-15.888666957936682,1,-15.888666957936682,-15.888666957936682,-15.888666957936682,0.0,-0.002999437446908245,-0.0076424564492239945,-0.1951806928194591,0.009961321637635634,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,696,1550497,2079,2079.0,2079,0.0,0.9997906,0.096142605,-0.99998206,0.5212182,20.997394269910426,3,110.3088774156397,20.997394269910426,-47.081505125031484,65.98509977575924,3.0,0.015748045702432833,-2.430836605255085,0.3190972079265406,True,0.3333333333333333,False,0.4714045207910317,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,1434,2532000,2144,1333.3333333333333,11,942.964945737056,1000000,0.012502271041739732,18.147339736111462,5.4786351309739985,7.180731489963364,0.010848438018001616,5.457453498092946,0.007075792993418872,11583.152518207324,9.311502799391747e-05,0.009763757698237896,-0.30800381302833557,10.991762,1.9334632,-3.7497811,1.8876439,-0.6638154,96.50308,0.7216723,-24.99468,13.279881,96.34319,0.67717093,-25.14551,13.197654,96.83039,0.702663,-25.054066,13.238358,0.05334848,0.054604143,291500,0.99972945,0.08346945,-0.99200493,0.5287484,-0.018130412,-1.8528948,-4.4883313,0.7304131,0.98203295,0.19354497,0.011239384,0.11481328
583,583,0.99854004,0.08073193,-0.7773459,0.54236203,114.28092015623575,2,114.73238844175273,114.28092015623575,113.82945187071877,0.4514682855169809,3.0,0.06119460249329894,-0.46944576901419927,0.4409411458381921,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000535475234270415,False,0.02313414144816916,698,1554232,2074,1867.5,1661,206.5,0.9998799,0.14445738,-0.97023743,0.569994,71.04162629858185,3,112.92451198137161,71.04162629858185,-11.92730955466198,58.66879905692745,3.0,0.053281219723936374,-0.7869403711859569,0.42844290314943273,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,1437,2536000,1863,1333.3333333333333,417,650.5701772718725,1000000,0.012645858980249614,18.455538691021502,5.820118691015523,7.03097614197759,0.012714669981505722,5.574661071063019,0.004347939044237137,11601.999546626757,7.431895937770605e-05,0.00925979670137167,-0.5030919313430786,15.337117,1.8925493,-3.8999536,1.936701,-0.525441,100.94788,0.5645128,-29.491785,13.497613,97.36043,0.528956,-31.859219,13.461469,97.76678,0.5632088,-32.748505,13.499034,0.116169706,0.124595374,292000,0.9999435,0.057457328,-0.9966154,0.57533973,-0.00053819595,-1.7583991,-4.8405366,0.75362307,0.99946195,0.21123967,0.007902812,0.11169991
584,584,0.99868053,0.085386045,-0.6774838,0.505799,109.740070069838,1,109.740070069838,109.740070069838,109.740070069838,0.0,3.0,0.042551403671903056,-0.40981993022405216,0.3764362125140005,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00038774718883288094,False,0.019687479293968368,699,1556811,2579,2579.0,2579,0.0,0.9998968,-0.010778366,-0.99721235,0.49202693,-46.88338130349584,2,110.31811992506312,-46.88338130349584,-204.0848825320548,157.20150122855895,3.0,-0.023441690651747855,-12.244648029497558,0.561459372609228,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.01580941175376237,1439,2540000,2492,2000.0,1508,492.0,1000000,0.012431496987119317,17.879739893018268,5.573593936976977,6.831752862024587,0.010709837020840496,5.447140536038205,0.004032675991766155,11620.259417302324,7.854797877371311e-05,0.008928474970161915,0.2142639458179474,9.151125,2.0454092,-4.375932,1.9230275,-1.5421647,100.81077,1.6533643,-38.194405,16.179039,98.443,1.5658026,-37.01835,16.064648,98.53037,1.5900376,-37.300316,16.069515,0.65597236,0.6309744,292500,0.99631685,0.061766326,-0.99930865,0.53730285,-0.21952546,-1.8775845,-4.4472284,0.7347459,0.8028997,0.18938076,0.01171098,0.107784696
585,585,0.9981297,0.12652229,-0.6228726,0.50293875,109.29144458922644,1,109.29144458922644,109.29144458922644,109.29144458922644,0.0,3.0,0.04997322569237607,-0.4555575522343386,0.4085232410153009,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004572473708276177,False,0.02137845400559846,700,1558998,2187,2187.0,2187,0.0,0.9999923,0.07611219,-0.9845682,0.46488705,3.69190210177673,2,35.885821368257325,3.69190210177673,-28.502017164703865,32.19391926648059,3.0,0.001845951050888413,-3.0846619565206472,0.3262027549297879,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,1441,2544000,3789,2000.0,211,1789.0,1000000,0.012667701987084001,18.02015981997829,5.54730486596236,6.868812681001145,0.011864128988236189,5.570756603090558,0.00867348798783496,11638.665086674504,8.035096107050776e-05,0.008464397862553596,-0.513452410697937,11.981998,1.8924005,-5.6298327,1.9771249,-1.3465183,97.40575,1.3686309,-17.573545,15.228419,99.12649,1.3774445,-17.518742,15.222778,99.118256,1.3743808,-17.893744,15.191617,0.2954818,0.5117267,293000,0.9999908,0.044857703,-0.99934876,0.55581063,0.67841625,-1.7743495,-4.4836655,0.7267287,1.970754,0.20957516,0.011291948,0.124319196
586,586,0.9986039,-0.066867545,-0.8825736,0.55948156,103.41163773980588,1,103.41163773980588,103.41163773980588,103.41163773980588,0.0,3.0,0.056570917800769095,-1.4457514431131784,0.45297089214000585,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005470459518599562,False,0.023382615178514782,701,1560826,1828,1828.0,1828,0.0,0.9997902,0.07203513,-0.9694882,0.54603875,71.8243753730206,3,110.31027432101499,71.8243753730206,-1.437972032229206,51.8264325496263,3.0,0.05386828152976546,-1.5370100466242669,0.4304546018203789,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1444,2548000,2316,1333.3333333333333,206,867.4565631136172,1000000,0.012415347038768232,18.12059423275059,5.45068068098044,7.134581458987668,0.00980146904475987,5.508754282665905,0.0042874159989878535,11657.165361297026,7.357803406193852e-05,0.008195929229259491,-0.4596943259239197,15.137502,1.9043124,-4.613841,2.0262897,-0.6563052,98.92623,0.72095925,-17.100307,13.567913,98.06261,0.6859016,-17.176117,13.453425,98.414474,0.6657691,-17.266424,13.40924,0.3393675,0.47940326,293500,0.99995726,0.042780112,-0.998236,0.54977614,-0.16132548,-1.8134949,-4.847372,0.7580939,0.85101503,0.20251755,0.007848977,0.112711795
587,587,0.9981665,0.18165697,-0.73210144,0.53688216,108.61125142425539,1,108.61125142425539,108.61125142425539,108.61125142425539,0.0,3.0,0.07408680179007873,-0.7896306172780959,0.4990195899736545,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0006821282401091405,False,0.02610867559209364,702,1562292,1466,1466.0,1466,0.0,0.9996995,0.10410619,-0.9949791,0.5655093,70.45570835063387,3,115.861393056287,70.45570835063387,-16.667573723625488,61.62386013331006,3.0,0.05284178126297542,-1.1132364954942782,0.42922993015063715,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1447,2552000,1874,1333.3333333333333,505,594.7572800918222,1000000,0.01282455597538501,18.307679518009536,5.620605942036491,7.1223382980097085,0.00912878301460296,5.538711409957614,0.003996259008999914,11675.8552606327,7.427000673487782e-05,0.008000208996236324,0.5946009159088135,13.953206,2.1231494,-5.200627,2.032013,-0.97126424,97.24634,0.92774546,-19.8423,14.043634,98.50542,0.99367166,-16.000832,14.062481,98.63377,0.97614056,-16.59861,14.099171,0.68145835,0.67370886,294000,0.99995786,0.09666165,-0.99033666,0.57528234,-0.07477001,-1.8484604,-5.0814195,0.8261517,0.9279569,0.20195985,0.006211086,0.11598328
588,588,0.9991395,-0.020384543,-0.97365093,0.6217531,111.21974489663893,2,116.55185146137251,111.21974489663893,105.88763833190535,5.332106564733579,3.0,0.06349971161669365,-0.9482075390784577,0.45648594659606534,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005709391949757351,False,0.023887511871506742,704,1565795,1762,1751.5,1741,10.5,0.9999867,0.020207295,-0.9772666,0.58215994,66.11479153352408,3,111.76333763440044,66.11479153352408,-2.5928410502137553,49.451154370785694,3.0,0.04958609365014304,-2.450461390139767,0.43769503155535083,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1450,2556000,2167,1333.3333333333333,144,863.3293436201247,1000000,0.012665916990954429,18.458776645245962,5.7800648720003664,7.162100191984791,0.012298505986109376,5.487575429317076,0.003998811997007579,11694.691448382451,7.291696965694427e-05,0.008236349560320377,-1.2271225452423096,13.530577,1.7443068,-6.6083846,2.0003474,-0.12203509,100.20068,0.16342062,-24.471815,12.883624,98.79173,0.14730224,-25.235937,12.886034,99.11568,0.15089679,-25.165422,12.9106,0.049762353,0.05727386,294500,0.99989575,-0.012417179,-0.9991193,0.59575206,0.102474205,-1.6458634,-4.4710765,0.74488336,1.1079087,0.23858714,0.011435,0.13454221
589,589,0.9985155,0.047099672,-0.9585363,0.62294596,113.60176131782013,2,114.00977534583035,113.60176131782013,113.19374728980992,0.40801402801021425,3.0,0.06704146433627625,-0.5447222147128908,0.4626035874827713,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005901445854234287,False,0.02428572244739127,706,1569184,1780,1694.5,1609,85.5,0.99991685,0.024915906,-0.99945384,0.6062949,-40.46129733529196,2,-13.264876531780772,-40.46129733529196,-67.65771813880315,27.196420803511188,3.0,-0.020230648667645974,-24.397342682077277,0.8285450517112545,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,1452,2560000,2674,2000.0,1326,674.0,1000000,0.012480838980991393,18.080585789866745,5.774545177991968,6.879612279008143,0.01182327204151079,5.397681814851239,0.004369369999039918,11713.153423660493,7.303699385374784e-05,0.00794297456741333,-0.07554356008768082,10.58066,1.9843773,-7.821559,1.8906623,-0.28806776,95.54208,0.2707476,-12.108909,12.901,97.78541,0.29064804,-12.316229,12.975136,98.05301,0.28782618,-12.534349,12.965593,0.09082045,0.14048865,295000,0.9985057,0.071991965,-0.9947488,0.5897699,0.21857016,-1.7413118,-4.3713875,0.7743275,1.2442963,0.22085243,0.0126337,0.12827538
590,590,0.99846035,0.057649855,-0.99479055,0.6054012,41.53496024800919,2,108.03031891997466,41.53496024800919,-24.96039842395628,66.49535867196548,3.0,0.022815138834391218,-1.51543205531829,0.3274218259172521,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00027464982147761604,False,0.016570286326831482,708,1572825,2136,1820.5,1505,315.5,0.8098609011742566,-0.036924436003406315,-0.99,0.6369091297539955,75.60264676171127,3,116.85383640402314,75.60264676171127,-0.08463763438349452,53.591262621354055,3.0,0.05670198507128345,-0.03250432568370506,0.4258658377961119,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1455,2564000,2262,1333.3333333333333,5,963.78155662416,1000000,0.01261409098515287,14.400167189189233,5.885257505986374,3.2180248399963602,0.012541092000901699,5.2672395232948475,0.004409124958328903,11727.93513168086,8.10119672678411e-05,0.00811804085969925,-0.14065459370613098,8.571083,1.97078,-4.394002,1.8510416,-0.84499824,101.01967,0.82720304,-15.618148,14.072094,98.78742,0.8581013,-16.118538,14.079517,98.80902,0.8671673,-16.123686,14.102642,0.12582576,0.14122927,295500,0.99926734,0.033670045,-0.99812436,0.5612046,0.032997772,-1.8245349,-4.641136,0.69366986,1.0335482,0.19636367,0.009646731,0.11359546
591,591,0.998965,0.0032939145,-0.97973984,0.6081597,110.89349055052418,1,110.89349055052418,110.89349055052418,110.89349055052418,0.0,3.0,0.038451279663843325,-0.41306940710980694,0.3561060959438735,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00034674063800277393,False,0.01861774446415922,709,1575709,2884,2884.0,2884,0.0,0.99990827,-0.049299877,-0.98241913,0.5721785,-42.062493977976764,2,-16.238321598329573,-42.062493977976764,-67.88666635762395,25.824172379647187,0.0001141126086726188,-0.021031246988988377,-2.8253532972834274,0.11823892366042181,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1457,2568000,2165,2000.0,1835,165.0,1000000,0.012418802012689412,17.847257619549055,5.485356282966677,6.865647846017964,0.01113634102512151,5.468517161498312,0.004103940038476139,11746.159688184212,7.724598981440067e-05,0.008320178836584091,0.36445876955986023,10.671412,2.0761023,-5.5284486,1.9953777,-1.676378,99.69809,1.6710763,-30.195532,16.19426,97.35731,1.6767161,-20.151611,16.307705,97.34703,1.7138166,-19.968014,16.286163,3.011628,2.9620774,296000,0.99927187,0.025221247,-0.9995855,0.5865371,0.35488802,-1.7934793,-5.05178,0.766536,1.426021,0.20865661,0.0063979337,0.12269819
592,592,0.99905866,0.10220544,-0.9984097,0.61866564,112.59848570690113,2,114.74861078222716,112.59848570690113,110.4483606315751,2.150125075326031,3.0,0.06363293908273587,-0.7518857048402618,0.4536692915248525,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005651313930488839,False,0.023765774120728205,711,1579248,2089,1769.5,1450,319.5,0.99998796,0.041667324,-0.9090738,0.53219455,39.694061658333744,2,104.5730902188045,39.694061658333744,-25.18496690213701,64.87902856047076,3.0,0.019847030829166903,-1.2438444576065715,0.3098079325027224,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762378,1459,2572000,2291,2000.0,1709,291.0,1000000,0.012583340983837843,18.182790261285845,5.853655152954161,6.827576556010172,0.012310537975281477,5.471615445334464,0.004966642998624593,11764.723221364606,8.258502930402756e-05,0.00837648194283247,-0.15437763929367065,11.227083,1.9677191,-5.7698054,2.1320662,-0.33199465,100.4987,0.38706726,-17.123026,12.147368,97.9836,0.3714928,-13.681239,11.996618,98.19301,0.35791087,-13.468806,12.018739,0.085816905,0.060057007,296500,0.99986535,0.021318357,-0.9949465,0.5696076,0.49737817,-1.7741355,-5.4423785,0.7285363,1.6444043,0.21114945,0.004329174,0.13422008
593,593,0.9985727,0.16472411,-0.8229412,0.5582497,97.54508613370265,1,97.54508613370265,97.54508613370265,97.54508613370265,0.0,3.0,0.0451597620989364,-1.8329423923575796,0.42119371283861495,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000462962962962963,False,0.021511592880535082,712,1581408,2160,2160.0,2160,0.0,0.99976015,0.09991712,-0.9713611,0.54879296,-2.733619471045552,2,11.469621667968497,-2.733619471045552,-16.9368606100596,14.203241139014048,3.0,-0.001366809735522736,-1.131893901283443,0.3171297895180095,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,1461,2576000,2281,2000.0,1719,281.0,1000000,0.012463525985367596,17.570039176091086,5.5448889510007575,6.801925443985965,0.010420050995890051,5.196226695086807,0.004039098042994738,11782.679702220834,7.541099330410361e-05,0.0082886703312397,-0.22579631209373474,11.365192,1.9528891,-5.314073,1.9038352,-1.094481,97.0417,1.1209135,-16.732267,14.589148,97.15423,1.1282936,-16.882654,14.641696,97.08559,1.1081452,-17.319855,14.640674,0.05893419,0.053408906,297000,0.99752903,0.056939367,-0.99940157,0.57805943,0.9118372,-1.7725966,-4.394776,0.7322569,2.488891,0.21077445,0.012341647,0.134516
594,594,0.9991748,0.023331448,-0.95297295,0.5710773,105.67437036355409,2,105.73743440893095,105.67437036355409,105.61130631817724,0.06306404537685495,3.0,0.056890643533541924,-1.3745380597890442,0.4472748593322333,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005383580080753701,False,0.023196296659822903,714,1585123,2039,1857.5,1676,181.5,0.9999317,0.10662847,-0.9887154,0.5752861,63.47825808236715,3,110.74191196814462,63.47825808236715,-1.2123129166664732,47.33716086011031,3.0,0.047608693561775356,-1.0588571837819931,0.4307967625595517,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1464,2580000,2280,1333.3333333333333,108,908.3455045056124,1000000,0.012729496054816991,18.63582919340115,5.891352292033844,7.194673468999099,0.012587690027430654,5.520358050242066,0.004053826036397368,11801.70098305284,7.437000749632716e-05,0.00805911235511303,0.3035230040550232,8.859156,2.0629592,-4.2291803,2.085541,-1.2626314,100.86194,1.3140595,-65.87798,15.18715,97.8615,1.3018602,-69.84651,15.122868,98.2247,1.2619877,-72.69628,15.118719,0.082051426,0.11542364,297500,0.99853766,0.053261533,-0.99719125,0.5769953,0.10090796,-1.7779326,-4.313987,0.7840953,1.1061748,0.21442613,0.0133801,0.1284106
595,595,0.99871933,-0.0660717,-0.93821555,0.62113595,116.3817759131457,1,116.3817759131457,116.3817759131457,116.3817759131457,0.0,3.0,0.05842458630177997,-0.0166368876498726,0.42645308263810755,True,1.0,True,0.0,False,0.0,False,0.0,True,0.000502008032128514,False,0.02239991116197099,715,1587115,1992,1992.0,1992,0.0,0.99991924,0.1329253,-0.9771564,0.5545856,34.688062233925784,2,112.3746082590076,34.688062233925784,-42.99848379115603,77.68654602508181,3.0,0.01734403111696287,-1.3780095349309043,0.31085439929888586,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,1466,2584000,2480,2000.0,1520,480.0,1000000,0.012716531986370683,19.5478829559288,5.483600320992991,8.547866438981146,0.009643601020798087,5.489963473926764,0.004020422988105565,11821.629192841181,7.216603262349963e-05,0.00803337898105383,0.0971560925245285,9.0301075,2.0201395,-4.695118,1.8681688,-0.809981,100.37388,0.8111866,-27.618141,14.659874,96.738106,0.815534,-16.242788,14.619633,97.324135,0.830901,-15.127554,14.602792,0.2605097,0.2506127,298000,0.9987187,0.05987711,-0.999268,0.56946087,-0.2788383,-1.8147981,-4.6979604,0.74666655,0.75666225,0.20224655,0.009113847,0.115061864
596,596,0.9985565,0.068483405,-0.7159144,0.5759088,59.498458653286356,1,59.498458653286356,59.498458653286356,59.498458653286356,0.0,3.0,0.026752904070722318,-3.0618661777401366,0.44189772715146436,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004496402877697842,False,0.02119995545706166,716,1589339,2224,2224.0,2224,0.0,0.999871,0.0007725849,-0.9871321,0.5963016,70.39598729123355,3,114.74747859957131,70.39598729123355,-2.0519904418431594,51.65648332430137,3.0,0.052796990468425155,-1.9759007039284766,0.43309929761012494,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1469,2588000,2013,1333.3333333333333,191,812.5951568209651,1000000,0.013831108983140439,17.929609391547274,5.451200347975828,7.014871410035994,0.010246415971778333,5.435115676606074,0.004270582983735949,11839.935792226985,7.384899072349072e-05,0.007846346125006676,0.3287038207054138,9.065203,2.067806,-4.15345,2.0257947,-1.5421921,100.27122,1.5392859,-19.818213,15.571574,97.09826,1.5854036,-19.62862,15.625199,97.46468,1.5631683,-19.554663,15.649866,0.77563995,0.7506064,298500,0.9985574,0.06447504,-0.99596953,0.5762202,-0.45998073,-1.8091519,-4.456146,0.73740673,0.6312958,0.20236708,0.011607014,0.11452757
597,597,0.9980247,0.07303153,-0.6392106,0.51937383,94.290890140029,1,94.290890140029,94.290890140029,94.290890140029,0.0,3.0,0.031556522804561254,-1.2068123446446626,0.3541027931752931,True,1.0,True,0.0,False,0.0,False,0.0,True,0.00033467202141900936,False,0.01829098182321246,717,1592327,2988,2988.0,2988,0.0,0.9998008,0.038351152,-0.97122604,0.54175216,-96.67286744135248,2,-18.782428948317147,-96.67286744135248,-174.5633059343878,77.89043849303533,3.0,-0.048336433720676246,-22.964891375382788,0.9753354735567857,True,0.5,False,0.5,False,0.0,False,0.0,True,0.00025,False,0.015809411753762374,1471,2592000,3182,2000.0,818,1182.0,1000000,0.01255124097224325,17.47096755792154,5.408537675975822,6.8373422950389795,0.011719456990249455,5.196763462969102,0.00398203096119687,11857.78813707555,7.139501394703984e-05,0.008112496696412563,0.8276686668395996,9.382905,2.171917,-4.340989,2.1012158,-0.934562,100.56767,0.9929362,-19.889618,14.730305,98.25228,0.93921906,-24.79261,14.491446,98.3357,1.0439047,-23.596092,14.770683,1.2067977,0.2654999,299000,0.9980264,0.12568131,-0.99655443,0.56041974,-0.09255255,-1.8919187,-4.798354,0.8224942,0.9116013,0.19517387,0.008243304,0.11800809
598,598,0.99927866,0.12960422,-0.71649235,0.55993366,109.3276010062526,1,109.3276010062526,109.3276010062526,109.3276010062526,0.0,3.0,0.051135454165693484,-0.7371845994807964,0.4140054300773661,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0004677268475210477,False,0.02162193513812202,718,1594465,2138,2138.0,2138,0.0,0.9998684,0.09088648,-0.9755034,0.5739315,56.79538811238703,3,116.62771921166681,56.79538811238703,-18.296480855779105,56.12946381915666,3.0,0.04259654108429026,-1.9856003603894157,0.4366768020073469,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1474,2596000,1664,1333.3333333333333,834,359.22261745175354,1000000,0.012445801985450089,17.699715544644278,5.500650657049846,7.150666109984741,0.010214534995611757,5.02127052663127,0.00439219200052321,11875.865895711526,7.572199683636427e-05,0.0076384698040783405,0.45415014028549194,9.377611,2.0931675,-11.172358,2.0175462,-1.1099911,96.162605,1.114784,-20.475716,14.725136,96.83087,1.1063232,-18.875654,14.717511,96.82785,1.1086686,-19.249832,14.687168,0.2302974,0.20615363,299500,0.9984483,0.097559035,-0.99845785,0.57476425,-0.14309204,-1.8625672,-4.805025,0.77605474,0.8666743,0.19518948,0.008188495,0.10974646
599,599,0.999263,0.011304885,-0.83263797,0.6027897,-20.24350679608695,1,-20.24350679608695,-20.24350679608695,-20.24350679608695,0.0,-0.0028604758469842496,-0.008710631151500402,-0.9451256993425726,0.048149884810628714,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,719,1596789,2324,2324.0,2324,0.0,0.99995714,0.11046463,-0.9855476,0.6279574,69.09648886751722,3,117.95851222091679,69.09648886751722,-8.821735254580194,55.68665243916309,3.0,0.05182236665063792,-1.574993804330594,0.4314791247461642,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.022355088906108163,1477,2600000,1850,1333.3333333333333,719,466.86495787206917,1000000,0.012589181016664952,18.285263669968117,5.540008181997109,7.153750855999533,0.01050312799634412,5.564331546891481,0.00400774902664125,11894.534077529563,7.302704034373164e-05,0.008016403764486313,-0.16048678755760193,15.408253,1.9667472,-5.046093,2.1453185,-0.9463675,96.43954,0.95518446,-13.055164,13.927445,96.91649,0.9613813,-12.985615,13.900514,96.76693,0.9557073,-13.046197,13.902841,0.02399059,0.034405377,300000,0.9990582,0.08524148,-0.9985321,0.613626,1.960873,-1.6697078,-4.8463435,0.7825833,7.1055274,0.2387178,0.0078570545,0.20145367
600,600,0.99853617,0.05031355,-0.9358775,0.5967014,114.05448190728194,1,114.05448190728194,114.05448190728194,114.05448190728194,0.0,3.0,0.04376610971115963,-0.268501096544836,0.37391468340136313,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0003837298541826554,False,0.01958526501178027,720,1599395,2606,2606.0,2606,0.0,0.8412155897863219,-0.04783106598908736,-0.99,0.6808598458629105,75.44126249410674,3,117.85475644935426,75.44126249410674,-7.253476179819021,58.48048948132682,3.0,0.05658094687058004,-0.03422736253903916,0.4258823977045363,True,0.6666666666666666,False,0.4714045207910317,False,0.0,False,0.0,True,0.0005,False,0.02235508890610816,1480,2604000,1841,1333.3333333333333,765,441.36480250342674,1000000,0.012660085980314761,14.262507838895544,5.548020288988482,3.2429375820211135,0.010559274000115693,5.444026591896545,0.004231710045132786,11909.17589075811,7.230596384033561e-05,0.0076027968898415565,0.12784387171268463,18.157784,2.0262017,-3.2683659,1.9116739,-0.8531821,97.03877,0.8922453,-27.682009,13.833017,97.28136,0.8869412,-26.680666,13.756511,97.62833,0.8815939,-26.612423,13.793644,0.049117833,0.049116693,300500,0.9999668,0.008567259,-0.9878959,0.5892651,1.5558354,-1.7735649,-4.967115,0.7076494,4.7390437,0.20938851,0.006963209,0.1649584
601,601,0.9987077,0.052054133,-0.96534765,0.58626306,111.45364235135258,2,112.825186324144,111.45364235135258,110.08209837856117,1.3715439727914145,3.0,0.056247106914636684,-0.659635592606493,0.42915723123599453,True,1.0,True,0.0,False,0.0,False,0.0,True,0.0005046681806712087,False,0.022459151602378633,722,1603358,2353,1981.5,1610,371.5,0.99926895,0.046965644,-0.98250276,0.4046432,-86.39201960392012,2,-34.66266669328253,-86.39201960392012,-138.12137251455772,51.729352910637594,-0.0028826697298013834,-0.04319600980196008,-3.0011277068199953,0.11524262041813794,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,1482,2608000,2511,2000.0,1489,511.0,1000000,0.01244350802153349,18.074294154066592,5.81058153003687,6.743415403005201,0.012685892987065017,5.491155089985114,0.003937066998332739,11927.629055348807,7.566303247585893e-05,0.00808421429246664,-0.044271282851696014,11.58921,1.9908109,-5.5861683,1.8718561,-0.65275824,98.26423,0.7419011,-13.502192,14.076728,95.87287,0.6652881,-13.822056,13.9003,95.11727,0.6653191,-14.718819,13.821894,0.28090218,0.365898,301000,0.9997375,0.01752472,-0.99244785,0.5618468,2.0,-1.8380146,-4.7301145,0.74741995,7.389056,0.20167738,0.00882546,0.1979081
